Time,SessionTime,Distance,Speed,RPM,nGear,Throttle,Brake,DRS,X,Y,Z
0 days 00:00:00,0 days 01:56:26.092000,0.21361525785818158,311.94499968,11130.02998272,8,100.0,False,0,-1384.6862247576191,-802.9878455626158,1871.0218290083697
0 days 00:00:00.011000,0 days 01:56:26.103000,1.1694444444444443,312.0,11133.0,8,100.0,False,0,-1383.8945948138035,-793.6168072201995,1871.019538374632
0 days 00:00:00.064000,0 days 01:56:26.156000,5.776615291777465,312.3312496,11152.5437264,8,100.0,False,0,-1380.0,-749.0,1871.0
0 days 00:00:00.164000,0 days 01:56:26.256000,14.47221334399714,312.9562496,11189.4187264,8,100.0,False,0,-1372.0,-662.0,1871.0
0 days 00:00:00.171000,0 days 01:56:26.263000,15.080555555555556,313.0,11192.0,8,100.0,False,0,-1371.355850870057,-654.8274048008503,1871.015395693288
0 days 00:00:00.411000,0 days 01:56:26.503000,35.94722222222222,313.0,11245.0,8,100.0,False,0,-1344.174641075827,-335.58385336782726,1872.7553415636426
0 days 00:00:00.444000,0 days 01:56:26.536000,38.83195798867837,313.4124992,11247.199995733334,8,99.86250026666667,False,0,-1341.0,-298.0,1873.0
0 days 00:00:00.651000,0 days 01:56:26.743000,57.01388888888889,316.0,11261.0,8,99.0,False,0,-1327.8979492445733,-145.4597114353018,1874.0687594822473
0 days 00:00:00.904000,0 days 01:56:26.996000,79.28785733966464,316.9035712,11269.1321408,8,99.9035712,False,0,-1316.0,-18.0,1875.0
0 days 00:00:00.931000,0 days 01:56:27.023000,81.66944444444445,317.0,11270.0,8,100.0,False,0,-1314.0871963994605,2.224238148284975,1875.1301035807985
0 days 00:00:01.091000,0 days 01:56:27.183000,95.80277777777778,318.0,11325.0,8,100.0,False,0,-1300.9165824459797,144.01184358889964,1875.9105491064886
0 days 00:00:01.144000,0 days 01:56:27.236000,100.4899620327993,318.1656248,11336.2624864,8,100.0,False,0,-1297.0,192.0,1876.0
0 days 00:00:01.204000,0 days 01:56:27.296000,105.79913226188636,318.3531248,11349.0124864,8,100.0,False,0,-1293.0,245.0,1876.0
0 days 00:00:01.404000,0 days 01:56:27.496000,123.53591086314546,318.9781248,11391.5124864,8,100.0,False,0,-1277.0,421.0,1877.0
0 days 00:00:01.411000,0 days 01:56:27.503000,124.15833333333333,319.0,11393.0,8,100.0,False,0,-1276.3428058727548,428.23630619573373,1877.042317307323
0 days 00:00:01.731000,0 days 01:56:27.823000,152.69166666666666,321.0,11450.0,8,100.0,False,0,-1242.0980027256564,827.5143262423783,1878.8151709167325
0 days 00:00:01.764000,0 days 01:56:27.856000,155.63301525154318,321.0,11454.28999168,8,100.0,False,0,-1239.0,864.0,1879.0
0 days 00:00:01.931000,0 days 01:56:28.023000,170.52499999999998,321.0,11476.0,8,100.0,False,0,-1225.8604711788146,1017.4957737178502,1879.9698377651914
0 days 00:00:02.143000,0 days 01:56:28.235000,189.56073753230885,322.325,11496.758333333333,8,100.0,False,0,-1213.0,1167.0,1881.0
0 days 00:00:02.411000,0 days 01:56:28.503000,213.72499999999997,324.0,11523.0,8,100.0,False,0,-1198.229903760515,1342.6714281305754,1881.4622226240663
0 days 00:00:02.571000,0 days 01:56:28.663000,228.12499999999997,324.0,11546.0,8,100.0,False,0,-1187.8752869574662,1461.2304429603441,1881.9429140370485
0 days 00:00:02.583000,0 days 01:56:28.675000,229.20516001295567,324.0,11545.164345552874,8,100.0,False,0,-1187.0,1471.0,1882.0
0 days 00:00:02.743000,0 days 01:56:28.835000,243.6139739910904,324.0,11534.022286257865,8,100.0,False,0,-1174.0,1615.0,1883.0
0 days 00:00:02.930000,0 days 01:56:29.022000,260.43499999999995,324.0,11521.0,8,100.0,False,0,-1155.9058036318042,1825.106016254543,1884.425587441106
0 days 00:00:03.023000,0 days 01:56:29.115000,268.77856688675894,323.53500032,11526.11499648,8,100.0,False,0,-1148.0,1919.0,1885.0
0 days 00:00:03.130000,0 days 01:56:29.222000,278.37944444444435,323.0,11532.0,8,100.0,False,0,-1140.9790596323164,2003.5891945781914,1885.4368737344703
0 days 00:00:03.323000,0 days 01:56:29.415000,295.7491863510532,323.96019899230214,11508.955224184749,8,100.0,False,0,-1130.0,2134.0,1886.0
0 days 00:00:03.331000,0 days 01:56:29.423000,296.4694444444444,324.0,11508.0,8,100.0,False,0,-1129.4333989924955,2140.4520191296474,1886.032454740261
0 days 00:00:03.523000,0 days 01:56:29.615000,313.75008078801716,324.0,11524.457142857143,8,100.0,False,0,-1114.0,2313.0,1887.0
0 days 00:00:03.611000,0 days 01:56:29.703000,321.6694444444444,324.0,11532.0,8,100.0,False,0,-1107.3950074046206,2388.173216815271,1887.4784407542952
0 days 00:00:03.703000,0 days 01:56:29.795000,329.949299668654,324.0,11527.4,8,100.0,False,0,-1100.0,2474.0,1888.0
0 days 00:00:03.811000,0 days 01:56:29.903000,339.6694444444444,324.0,11522.0,8,100.0,False,0,-1089.1767597326248,2601.4052381751517,1888.6585268263411
0 days 00:00:03.971000,0 days 01:56:30.063000,354.06944444444446,324.0,11545.0,8,100.0,False,0,-1071.1809331724098,2814.6820847797267,1889.645518318751
0 days 00:00:04.043000,0 days 01:56:30.135000,360.54935227195426,324.0,11540.5,8,100.0,False,0,-1065.0,2887.0,1890.0
0 days 00:00:04.131000,0 days 01:56:30.223000,368.4694444444445,324.0,11535.0,8,100.0,False,0,-1059.4095835476273,2951.1370796619904,1890.3454611109937
0 days 00:00:04.363000,0 days 01:56:30.455000,389.3496873371603,324.0,11581.4,8,100.0,False,0,-1049.0,3067.0,1891.0
0 days 00:00:04.371000,0 days 01:56:30.463000,390.0694444444445,324.0,11583.0,8,100.0,False,0,-1048.4989245998354,3072.765448174926,1891.024657051243
0 days 00:00:04.571000,0 days 01:56:30.663000,408.06944444444446,324.0,11534.0,8,100.0,False,0,-1032.4332802119186,3260.7638462427676,1891.7159239969274
0 days 00:00:04.644000,0 days 01:56:30.736000,414.6584061771428,324.4562496,11550.8812352,8,100.0,False,0,-1026.0,3336.0,1892.0
0 days 00:00:04.731000,0 days 01:56:30.823000,422.5138888888889,325.0,11571.0,8,100.0,False,0,-1018.379749115574,3424.60392414328,1892.3591288954133
0 days 00:00:04.884000,0 days 01:56:30.976000,436.2936640644799,324.36250026666664,11563.3500032,8,100.0,False,0,-1006.0,3569.0,1893.0
0 days 00:00:04.971000,0 days 01:56:31.063000,444.11388888888894,324.0,11559.0,8,100.0,False,0,-1000.294039241733,3637.380462260488,1893.3320065946036
0 days 00:00:05.124000,0 days 01:56:31.216000,457.8453989402378,323.45357165714285,11538.235722971429,8,100.0,False,0,-991.0,3749.0,1894.0
0 days 00:00:05.251000,0 days 01:56:31.343000,469.2361111111112,323.0,11521.0,8,100.0,False,0,-981.5970585674729,3856.5275770605285,1894.8437981511725
0 days 00:00:05.411000,0 days 01:56:31.503000,483.5916666666667,323.0,11521.0,8,100.0,False,0,-968.299716848315,4004.8272015420703,1895.8816569356345
0 days 00:00:05.464000,0 days 01:56:31.556000,488.3481620748035,323.0,11513.18250944,8,100.0,False,0,-964.0,4053.0,1896.0
0 days 00:00:05.604000,0 days 01:56:31.696000,500.9154192350742,323.0,11492.53250944,8,100.0,False,0,-953.0,4178.0,1896.0
0 days 00:00:05.764000,0 days 01:56:31.856000,515.2690112168785,323.0,11468.93250944,8,100.0,False,0,-941.0,4322.0,1897.0
0 days 00:00:05.811000,0 days 01:56:31.903000,519.4805555555556,323.0,11462.0,8,100.0,False,0,-937.4312353354012,4363.995647993012,1897.24394375689
0 days 00:00:06.024000,0 days 01:56:32.116000,538.5393345219084,322.2392859428571,11414.835728457143,8,100.0,False,0,-921.0,4553.0,1898.0
0 days 00:00:06.091000,0 days 01:56:32.183000,544.5250000000001,322.0,11400.0,8,100.0,False,0,-915.9094107164831,4613.04455242181,1898.4081621668024
0 days 00:00:06.184000,0 days 01:56:32.276000,552.8260145086577,321.53500032,11393.95500416,8,100.0,False,0,-909.0,4695.0,1899.0
0 days 00:00:06.291000,0 days 01:56:32.383000,562.3583333333335,321.0,11387.0,8,100.0,False,0,-901.404463337881,4783.498886344041,1899.4257290334624
0 days 00:00:06.524000,0 days 01:56:32.616000,583.0198400007072,319.5437504,11386.2718752,8,100.0,False,0,-883.0,4996.0,1900.0
0 days 00:00:06.611000,0 days 01:56:32.703000,590.713888888889,319.0,11386.0,8,100.0,False,0,-873.6882663362153,5105.546397766922,1900.4321089584828
0 days 00:00:06.724000,0 days 01:56:32.816000,600.6965415583288,318.5964288,11356.5393024,8,100.0,False,0,-862.0,5244.0,1901.0
0 days 00:00:06.891000,0 days 01:56:32.983000,615.4472222222223,318.0,11313.0,8,100.0,False,0,-852.0585564335611,5363.1840850029685,1901.3500498447593
0 days 00:00:07.044000,0 days 01:56:33.136000,628.9867792313266,318.0,11288.1375104,8,100.0,False,0,-844.0,5455.0,1902.0
0 days 00:00:07.244000,0 days 01:56:33.336000,646.6547977876056,318.0,11255.6375104,8,100.0,False,0,-828.0,5630.0,1904.0
0 days 00:00:07.291000,0 days 01:56:33.383000,650.7805555555557,318.0,11248.0,8,100.0,False,0,-824.7989451519659,5667.393854917782,1904.3171088639087
0 days 00:00:07.464000,0 days 01:56:33.556000,665.8758499707899,316.03409163636366,11217.7250112,8,100.0,False,0,-812.0,5823.0,1905.0
0 days 00:00:07.644000,0 days 01:56:33.736000,681.4825782947847,313.9886370909091,11186.2250112,8,100.0,False,0,-787.0,6112.0,1906.0
0 days 00:00:07.731000,0 days 01:56:33.823000,689.0361111111112,313.0,11171.0,8,100.0,False,0,-778.2315972777782,6217.473914785183,1906.4764849359572
0 days 00:00:07.891000,0 days 01:56:33.983000,702.9472222222223,313.0,11127.0,8,100.0,False,0,-771.0552238001321,6318.196589076482,1907.2767843212919
0 days 00:00:08.091000,0 days 01:56:34.183000,720.3361111111111,313.0,11126.0,8,100.0,False,0,-765.5095098301067,6390.904599055878,1907.9293732397864
0 days 00:00:08.184000,0 days 01:56:34.276000,728.4040659444327,312.4187504,11105.656264,8,100.0,False,0,-758.0,6461.0,1908.0
0 days 00:00:08.204000,0 days 01:56:34.296000,730.1365646369642,312.2937504,11101.281264,8,100.0,False,0,-756.0,6479.0,1908.0
0 days 00:00:08.251000,0 days 01:56:34.343000,734.2027777777778,312.0,11091.0,8,100.0,False,0,-751.6593873215161,6520.9420411398205,1908.096989419266
0 days 00:00:08.451000,0 days 01:56:34.543000,751.4250000000001,310.0,11038.0,8,100.0,False,0,-738.1718514912673,6691.608509731636,1909.7241091165795
0 days 00:00:08.484000,0 days 01:56:34.576000,754.2541881162372,309.8821430857143,11031.989297371429,8,100.0,False,0,-736.0,6720.0,1910.0
0 days 00:00:08.643000,0 days 01:56:34.735000,767.8556905086739,309.3142857142857,11003.028571428571,8,100.0,False,0,-725.0,6857.0,1911.0
0 days 00:00:08.731000,0 days 01:56:34.823000,775.4583333333334,309.0,10987.0,8,100.0,False,0,-718.888883683656,6927.4363616388755,1911.038471936111
0 days 00:00:08.883000,0 days 01:56:34.975000,788.7511047548588,309.0,10708.966666666667,8,96.83333333333333,False,0,-707.0,7062.0,1911.0
0 days 00:00:08.971000,0 days 01:56:35.063000,796.0583333333334,309.0,10548.0,8,95.0,True,0,-698.1194821366162,7167.951469497128,1911.6613278707994
0 days 00:00:09.103000,0 days 01:56:35.195000,806.0773306055954,277.65,10289.775,8,16.625,True,0,-685.0,7328.0,1913.0
0 days 00:00:09.131000,0 days 01:56:35.223000,808.1027777777779,271.0,10235.0,8,0.0,True,0,-682.876794378546,7354.0681381447,1913.2040152112293
0 days 00:00:09.411000,0 days 01:56:35.503000,826.6916666666667,239.0,9055.0,8,0.0,True,0,-673.0198448611618,7477.746388318971,1913.8001463087767
0 days 00:00:09.543000,0 days 01:56:35.635000,834.0967141124761,218.375,8967.55,8,0.0,True,0,-668.0,7537.0,1914.0
0 days 00:00:09.731000,0 days 01:56:35.823000,843.4916666666668,189.0,8843.0,8,0.0,True,0,-656.2859310428174,7670.725049245629,1914.6673109595256
0 days 00:00:09.823000,0 days 01:56:35.915000,847.8477310332851,179.34,8920.28,8,0.0,True,0,-651.0,7731.0,1915.0
0 days 00:00:09.931000,0 days 01:56:36.023000,852.825,168.0,9011.0,7,0.0,True,0,-646.4410776472131,7783.500144049058,1915.31213700233
0 days 00:00:10.171000,0 days 01:56:36.263000,863.3583333333333,158.0,9546.0,5,0.0,True,0,-639.3307960202953,7856.293922179238,1915.8941040040643
0 days 00:00:10.203000,0 days 01:56:36.295000,864.608714965947,154.34285714285716,9550.457142857143,5,0.0,True,0,-638.0,7867.0,1916.0
0 days 00:00:10.451000,0 days 01:56:36.543000,873.1583333333334,126.0,9585.0,5,0.0,True,0,-624.6265082567115,7960.572767862114,1916.9326042840235
0 days 00:00:10.503000,0 days 01:56:36.595000,874.8625260544133,123.4,9749.32,5,0.0,True,0,-622.0,7978.0,1917.0
0 days 00:00:10.651000,0 days 01:56:36.743000,879.6027777777779,116.0,10217.0,4,0.0,True,0,-614.6009815464428,8021.52232512446,1916.888751674918
0 days 00:00:10.703000,0 days 01:56:36.795000,881.210568573291,113.725,10035.0,4,0.0,True,0,-609.0,8042.0,1917.0
0 days 00:00:10.811000,0 days 01:56:36.903000,884.4472222222223,109.0,9657.0,2,0.0,True,0,-590.0511508582828,8098.744070621819,1917.6887329031156
0 days 00:00:10.863000,0 days 01:56:36.955000,885.9542934222711,106.725,9299.825,2,0.0,True,0,-581.0,8124.0,1918.0
0 days 00:00:10.971000,0 days 01:56:37.063000,888.9805555555556,102.0,8558.0,2,0.0,True,0,-567.0847855988304,8160.435879287396,1918.2873074996721
0 days 00:00:11.211000,0 days 01:56:37.303000,895.2472222222223,94.0,8445.0,2,0.0,True,0,-552.1816812967098,8183.491474475583,1917.8180969059226
0 days 00:00:11.304000,0 days 01:56:37.396000,897.5322088342361,91.3843768,8149.1439536,2,0.0,True,0,-543.0,8195.0,1918.0
0 days 00:00:11.504000,0 days 01:56:37.596000,902.1972635412477,85.7593768,7512.8939536,2,0.0,True,0,-514.0,8232.0,1919.0
0 days 00:00:11.531000,0 days 01:56:37.623000,902.8027777777778,85.0,7427.0,2,0.0,True,0,-509.6847676936541,8236.873048358611,1919.0351253493313
0 days 00:00:11.604000,0 days 01:56:37.696000,904.4113435067374,83.35750144,7282.64262656,2,0.0,True,0,-498.0,8249.0,1919.0
0 days 00:00:11.824000,0 days 01:56:37.916000,909.0376189444518,78.40750144,6847.59262656,2,0.0,True,0,-464.0,8274.0,1919.0
0 days 00:00:11.931000,0 days 01:56:38.023000,911.2472222222223,76.0,6636.0,2,0.0,False,0,-444.2629462029981,8284.571046693623,1919.6012234298364
0 days 00:00:12.004000,0 days 01:56:38.096000,912.7499819558575,75.3916672,6670.979136,2,4.2583296,False,0,-430.0,8291.0,1920.0
0 days 00:00:12.171000,0 days 01:56:38.263000,916.1805555555557,74.0,6751.0,2,14.0,False,0,-396.7201686586907,8301.840526208824,1920.2270818654126
0 days 00:00:12.364000,0 days 01:56:38.456000,920.1749746610286,74.8041664,6648.8708672,2,30.083328,False,0,-357.0,8310.0,1920.0
0 days 00:00:12.411000,0 days 01:56:38.503000,921.1805555555557,75.0,6624.0,2,34.0,False,0,-347.09865233225753,8311.708534423286,1919.9940803454633
0 days 00:00:12.464000,0 days 01:56:38.556000,922.3365709581877,76.10416533333333,6695.770746666667,2,34.0,False,0,-335.0,8314.0,1920.0
0 days 00:00:12.651000,0 days 01:56:38.743000,926.513888888889,80.0,6949.0,2,34.0,False,0,-277.71833436343087,8329.471780501457,1920.0207794733901
0 days 00:00:12.764000,0 days 01:56:38.856000,928.9880268169154,79.05833386666667,6780.441762133333,2,23.327783822222223,False,0,-248.0,8339.0,1920.0
0 days 00:00:13.011000,0 days 01:56:39.103000,934.213888888889,77.0,6412.0,2,0.0,False,0,-220.69173502483648,8352.620959278018,1919.8917372068731
0 days 00:00:13.084000,0 days 01:56:39.176000,935.7075361606865,75.1750016,6378.2375296,2,0.0,False,0,-214.0,8359.0,1920.0
0 days 00:00:13.171000,0 days 01:56:39.263000,937.4583333333334,73.0,6338.0,2,0.0,False,0,-204.06687504225022,8369.391614709142,1920.2638012991554
0 days 00:00:13.384000,0 days 01:56:39.476000,941.6191077437506,71.22500053333333,6332.083335111111,2,8.283330844444444,False,0,-177.0,8404.0,1921.0
0 days 00:00:13.531000,0 days 01:56:39.623000,944.4583333333334,70.0,6328.0,2,14.0,False,0,-164.60803021620438,8430.311334433554,1920.9218731667324
0 days 00:00:13.584000,0 days 01:56:39.676000,945.4863644181146,70.18928548571428,6354.121397028572,2,16.6499968,False,0,-161.0,8440.0,1921.0
0 days 00:00:13.784000,0 days 01:56:39.876000,949.4288730565178,70.9035712,6452.6928256,2,26.6499968,False,0,-150.0,8479.0,1922.0
0 days 00:00:13.811000,0 days 01:56:39.903000,949.9805555555556,71.0,6466.0,2,28.0,False,0,-148.81765222840534,8485.26892470445,1922.0692455966218
0 days 00:00:14.024000,0 days 01:56:40.116000,954.5231012727979,74.38863534545455,6744.352189090909,2,34.77727069090909,False,0,-142.0,8539.0,1922.0
0 days 00:00:14.251000,0 days 01:56:40.343000,959.5138888888889,78.0,7041.0,2,42.0,False,0,-139.76845655040003,8577.14954779411,1922.5032036963964
0 days 00:00:14.411000,0 days 01:56:40.503000,963.025,79.0,7541.0,2,51.0,False,0,-141.66434383340658,8606.823373237297,1922.939129844336
0 days 00:00:14.464000,0 days 01:56:40.556000,964.2456303011181,80.9874976,7652.9623648,2,52.3249984,False,0,-143.0,8621.0,1923.0
0 days 00:00:14.571000,0 days 01:56:40.663000,966.8027777777778,85.0,7879.0,2,55.0,False,0,-146.76378400206417,8656.060069016694,1922.9999096788029
0 days 00:00:14.644000,0 days 01:56:40.736000,968.596782442143,86.8249984,8023.47904,2,56.520832,False,0,-150.0,8681.0,1923.0
0 days 00:00:14.811000,0 days 01:56:40.903000,972.8694444444445,91.0,8354.0,2,60.0,False,0,-159.098448386738,8732.22415536872,1923.2162544663743
0 days 00:00:14.971000,0 days 01:56:41.063000,977.2250000000001,98.0,9048.0,2,65.0,False,0,-169.0697100588077,8773.338302984706,1923.6540759764703
0 days 00:00:15.084000,0 days 01:56:41.176000,980.4351839079509,101.29583146666667,9364.3998208,2,68.76666453333334,False,0,-175.0,8797.0,1924.0
0 days 00:00:15.211000,0 days 01:56:41.303000,984.2250000000001,105.0,9720.0,2,73.0,False,0,-180.40231294088903,8818.222118976419,1924.416256927537
0 days 00:00:15.443000,0 days 01:56:41.535000,991.7736553103813,115.77142857142857,10650.485714285714,2,75.48571428571428,False,0,-197.0,8881.0,1925.0
0 days 00:00:15.491000,0 days 01:56:41.583000,993.4027777777779,118.0,10843.0,2,76.0,False,0,-203.94314268119894,8907.072833346621,1925.0323372525447
0 days 00:00:15.623000,0 days 01:56:41.715000,997.9744989448567,123.28,10746.64,2,80.62,False,0,-225.0,8986.0,1925.0
0 days 00:00:15.691000,0 days 01:56:41.783000,1000.4027777777779,126.0,10697.0,2,83.0,False,0,-232.43765406875104,9013.776608108506,1924.9566475613187
0 days 00:00:15.851000,0 days 01:56:41.943000,1006.3583333333335,134.0,10453.0,3,83.0,False,0,-240.04461568602454,9041.819698890633,1924.8132846261626
0 days 00:00:16.003000,0 days 01:56:42.095000,1012.3647288868916,140.84,10899.88,3,84.52,False,0,-248.0,9072.0,1925.0
0 days 00:00:16.051000,0 days 01:56:42.143000,1014.3027777777778,143.0,11041.0,3,85.0,False,0,-251.89830325165443,9086.99044193643,1925.1586576895945
0 days 00:00:16.211000,0 days 01:56:42.303000,1020.8805555555556,148.0,11612.0,3,89.0,False,0,-268.5909998813187,9152.089143770647,1925.8776736404195
0 days 00:00:16.263000,0 days 01:56:42.355000,1023.0916118165782,150.16666666666666,11665.3,3,91.16666666666667,False,0,-274.0,9174.0,1926.0
0 days 00:00:16.383000,0 days 01:56:42.475000,1028.3481513656714,155.16666666666666,11788.3,3,96.16666666666667,False,0,-286.0,9224.0,1926.0
0 days 00:00:16.451000,0 days 01:56:42.543000,1031.413888888889,158.0,11858.0,3,99.0,False,0,-293.19220969257077,9253.352601455686,1925.897843823206
0 days 00:00:16.611000,0 days 01:56:42.703000,1038.8361111111112,167.0,10737.0,4,100.0,False,0,-310.7533011998823,9323.709544400454,1925.8256800058834
0 days 00:00:16.643000,0 days 01:56:42.735000,1040.3366504246321,167.8,10856.8,4,100.0,False,0,-314.0,9337.0,1926.0
0 days 00:00:16.771000,0 days 01:56:42.863000,1046.4361111111111,171.0,11336.0,4,100.0,False,0,-326.1052544718456,9388.161543798757,1927.3760546333629
0 days 00:00:16.843000,0 days 01:56:42.935000,1050.0230350295872,174.34285714285716,11483.857142857143,4,100.0,False,0,-335.0,9429.0,1928.0
0 days 00:00:17.043000,0 days 01:56:43.135000,1060.3393372424025,183.62857142857143,11894.57142857143,4,100.0,False,0,-369.0,9595.0,1928.0
0 days 00:00:17.051000,0 days 01:56:43.143000,1060.747222222222,184.0,11911.0,4,100.0,False,0,-370.10989881706536,9600.584363059159,1927.9905663471463
0 days 00:00:17.291000,0 days 01:56:43.383000,1073.013888888889,184.0,10656.0,4,100.0,False,0,-386.61820622853145,9691.323276262276,1928.0236698138256
0 days 00:00:17.503000,0 days 01:56:43.595000,1085.0867058981669,200.65714285714284,10925.542857142857,4,100.0,False,0,-396.0,9766.0,1929.0
0 days 00:00:17.571000,0 days 01:56:43.663000,1089.0361111111113,206.0,11012.0,5,100.0,False,0,-401.609672784558,9808.56020643679,1929.5728643950422
0 days 00:00:17.624000,0 days 01:56:43.716000,1092.0999455288359,206.6624992,11105.633220266667,5,100.0,False,0,-406.0,9845.0,1930.0
0 days 00:00:17.811000,0 days 01:56:43.903000,1102.9694444444444,209.0,11436.0,5,100.0,False,0,-416.7995114091939,9979.375510159703,1930.7738216652574
0 days 00:00:17.964000,0 days 01:56:44.056000,1112.2784331830521,216.6499968,11573.062442666667,5,100.0,False,0,-422.0,10081.0,1931.0
0 days 00:00:18.051000,0 days 01:56:44.143000,1117.7027777777778,221.0,11651.0,5,100.0,False,0,-424.1077765176443,10130.354173731756,1931.1151993877759
0 days 00:00:18.331000,0 days 01:56:44.423000,1135.5916666666667,230.0,10648.0,6,100.0,False,0,-427.0051494448293,10264.714301408629,1931.6508401091355
0 days 00:00:18.404000,0 days 01:56:44.496000,1140.3303109159372,231.8249984,10693.62496,6,100.0,False,0,-427.0,10306.0,1932.0
0 days 00:00:18.531000,0 days 01:56:44.623000,1148.6472222222221,235.0,10773.0,6,100.0,False,0,-426.3447741628555,10387.01898404885,1932.8087312270086
0 days 00:00:18.584000,0 days 01:56:44.676000,1152.1509065527862,236.10416533333333,10860.229061333333,6,100.0,False,0,-426.0,10422.0,1933.0
0 days 00:00:18.724000,0 days 01:56:44.816000,1161.4917952713188,239.020832,11090.645728,6,100.0,False,0,-425.0,10514.0,1933.0
0 days 00:00:18.771000,0 days 01:56:44.863000,1164.6472222222224,240.0,11168.0,6,100.0,False,0,-424.4337393873776,10544.930049728071,1933.1586223139889
0 days 00:00:18.904000,0 days 01:56:44.996000,1173.623671705662,242.2166656,11243.3666304,6,100.0,False,0,-422.0,10633.0,1934.0
0 days 00:00:19.011000,0 days 01:56:45.103000,1180.913888888889,244.0,11304.0,6,100.0,False,0,-419.07237064787614,10704.978239236407,1934.5231761393366
0 days 00:00:19.211000,0 days 01:56:45.303000,1194.7472222222223,249.0,11501.0,6,100.0,False,0,-411.4698121036731,10842.105851295057,1934.9899277832485
0 days 00:00:19.244000,0 days 01:56:45.336000,1197.0591251880135,249.8249984,11530.562442666667,6,100.0,False,0,-410.0,10865.0,1935.0
0 days 00:00:19.364000,0 days 01:56:45.456000,1205.5382886317639,252.8249984,11638.062442666667,6,100.0,False,0,-404.0,10949.0,1935.0
0 days 00:00:19.451000,0 days 01:56:45.543000,1211.7472222222225,255.0,11716.0,6,100.0,False,0,-398.48625785063206,11011.052282485562,1935.3735072985344
0 days 00:00:19.564000,0 days 01:56:45.656000,1219.8833129246295,257.1187488,11381.9439392,6,100.0,False,0,-391.0,11089.0,1936.0
0 days 00:00:19.771000,0 days 01:56:45.863000,1234.9472222222225,261.0,10770.0,7,100.0,False,0,-378.57736462717037,11220.83914447957,1936.0506952472952
0 days 00:00:19.844000,0 days 01:56:45.936000,1240.28583475105,262.09499904,10737.51502848,7,100.0,False,0,-368.0,11297.0,1936.0
0 days 00:00:19.971000,0 days 01:56:46.063000,1249.613888888889,264.0,10681.0,7,100.0,False,0,-338.4526198858044,11483.033540313265,1936.0086877042959
0 days 00:00:20.024000,0 days 01:56:46.116000,1253.5271106099758,264.79499904,10719.68995328,7,100.0,False,0,-327.0,11553.0,1936.0
0 days 00:00:20.171000,0 days 01:56:46.263000,1264.4472222222223,267.0,10827.0,7,100.0,False,0,-307.28632455811714,11672.168698279504,1935.8480908266279
0 days 00:00:20.484000,0 days 01:56:46.576000,1288.0067001038062,270.9124992,10984.4780928,7,100.0,False,0,-267.0,11815.0,1936.0
